User_ID,Country,Continent,Gender,Age,Occupation,Device_Brand,OS_Type,Daily_Screen_Time_Hours,Social_Media_Usage_Hours,Gaming_Hours,Education_Hours,Entertainment_Hours,Sleep_Hours,Battery_Health,Avg_Battery_Drain_Per_Day,Monthly_Data_Usage_GB,WiFi_Usage_GB,App_Notifications_Received,Screen_Unlocks_Per_Day,Physical_Activity_Level,Sleep_Quality,Stress_Level,Productivity_Score,Weekday_Screen_Time_Hours,Weekend_Screen_Time_Hours
U01864,USA,North America,Other,45,Employee,Vivo,Android,6.9,2.6,0.5,0.3,1.2,9.6,91.3,27.6,26.6,180.0,192,51,Medium,Poor,1,39,2.4,8.1
U01865,USA,North America,Female,24,Retired,Apple,iOS,9.2,2.8,0.2,2.7,1.2,8.2,74.1,12.6,37.4,217.1,76,57,Low,Good,8,24,7.0,7.5
U01866,China,Asia,Female,59,Retired,Huawei,Android,7.6,1.7,2.9,0.4,3.1,4.1,89.0,34.5,6.3,41.9,357,63,Medium,Good,5,39,6.3,5.6
U01867,Germany,Europe,Female,44,Student,Samsung,iOS,7.6,1.3,0.0,2.3,3.3,7.3,99.9,22.4,5.9,85.7,170,128,Low,Average,3,38,7.0,7.2
U01868,Canada,North America,Male,17,Student,Apple,Android,8.1,1.0,2.8,0.6,0.3,8.9,80.2,15.6,28.7,212.3,472,166,High,Good,6,29,10.3,6.8
U01869,Australia,Oceania,Other,18,Student,Apple,iOS,5.5,3.0,0.6,1.7,2.1,6.9,76.2,14.2,39.2,110.3,199,199,Medium,Poor,4,48,7.6,5.2
U01870,India,Asia,Male,51,Unemployed,Oppo,Android,4.2,1.9,1.3,2.2,0.8,8.4,84.1,29.6,29.3,190.3,481,162,Low,Average,5,73,3.2,7.4
U01871,Australia,Oceania,Female,18,Employee,Apple,Android,7.7,2.2,2.9,0.3,0.8,3.4,80.2,16.9,33.1,31.1,292,75,Medium,Average,6,50,4.9,5.3
U01872,Canada,North America,Male,17,Student,Apple,Android,7.5,2.8,0.1,0.9,3.2,7.6,83.7,14.5,24.7,75.4,483,87,Medium,Good,3,45,5.4,2.1
U01873,Brazil,South America,Other,45,Self-employed,Samsung,iOS,7.1,3.5,2.0,1.5,0.0,6.7,88.4,20.7,10.3,144.5,417,185,Medium,Poor,7,45,7.5,2.6
U01874,UK,Europe,Male,61,Retired,Google Pixel,Android,5.1,4.1,0.5,1.0,1.9,8.4,95.4,38.1,24.2,280.9,434,61,Medium,Average,4,52,5.5,6.5
U01875,China,Asia,Other,39,Unemployed,Oppo,Android,6.0,3.6,2.5,2.6,2.3,8.0,96.0,25.3,32.3,232.4,70,141,High,Poor,4,38,4.5,6.7
U01876,Pakistan,Asia,Male,61,Unemployed,OnePlus,iOS,8.5,1.7,0.1,2.2,1.0,4.8,73.7,31.0,42.9,25.6,161,90,High,Good,4,28,7.2,6.7
U01877,Pakistan,Asia,Female,24,Student,Xiaomi,iOS,4.2,3.8,0.6,1.2,2.6,5.9,96.2,29.8,42.8,152.7,308,67,High,Average,5,75,10.4,7.7
U01878,USA,North America,Female,22,Unemployed,Apple,Android,5.5,0.6,1.5,0.9,3.7,8.5,72.6,23.8,47.6,272.3,76,41,High,Good,6,30,7.5,10.3
U01879,Canada,North America,Female,17,Unemployed,Apple,iOS,4.3,1.8,2.0,1.1,1.9,4.9,86.7,34.1,14.5,131.7,330,191,High,Average,5,65,3.5,7.8
U01880,Pakistan,Asia,Female,26,Employee,Apple,iOS,3.8,3.1,0.4,1.9,1.6,7.2,83.9,34.0,20.0,61.2,323,77,High,Good,9,66,5.4,7.8
U01881,Australia,Oceania,Female,31,Student,Apple,Android,8.1,1.2,1.1,0.4,2.2,5.4,78.8,30.7,5.0,36.7,173,182,Low,Poor,7,41,7.1,6.8
U01882,Japan,Asia,Female,27,Unemployed,Xiaomi,Android,4.9,1.0,0.9,0.2,1.9,6.8,76.3,12.7,23.5,118.3,241,187,Low,Good,7,48,9.3,7.5
U01883,Brazil,South America,Male,24,Unemployed,Apple,Android,6.4,2.8,2.9,1.7,0.6,6.6,85.5,21.9,26.6,75.2,324,83,High,Average,4,44,3.6,7.0
U01884,USA,North America,Male,43,Employee,Apple,iOS,7.2,0.7,1.9,1.1,3.6,9.3,71.0,11.2,47.7,290.2,261,71,Low,Poor,1,52,7.4,5.0
U01885,USA,North America,Other,53,Retired,Google Pixel,Android,4.7,2.5,1.3,0.0,2.3,8.4,73.7,32.9,16.6,208.8,186,55,High,Average,7,62,8.5,10.1
U01886,USA,North America,Female,54,Unemployed,Vivo,iOS,4.2,3.8,1.1,2.0,2.2,5.6,71.9,28.7,41.6,297.9,323,95,Medium,Good,5,54,6.1,6.7
U01887,China,Asia,Other,22,Retired,Xiaomi,Android,5.7,2.0,0.8,1.1,2.0,7.0,80.8,26.6,15.7,197.9,167,56,Low,Average,3,57,5.2,8.0
U01888,Japan,Asia,Female,57,Employee,Apple,Android,10.4,3.1,0.1,1.1,2.1,7.2,70.6,25.2,34.4,232.6,442,191,High,Poor,1,26,2.7,9.5
U01889,Germany,Europe,Other,58,Unemployed,Huawei,Android,6.9,3.1,1.1,1.2,1.1,4.7,91.2,20.8,13.6,123.4,324,133,High,Poor,5,55,6.9,8.3
U01890,Japan,Asia,Female,59,Student,Apple,iOS,7.3,2.9,1.9,2.1,3.0,6.6,76.2,28.7,31.1,284.2,172,55,Low,Average,5,35,8.5,8.6
U01891,Canada,North America,Other,24,Retired,Vivo,Android,7.1,0.9,2.2,2.7,1.0,4.5,88.9,11.3,22.4,102.0,266,76,Low,Average,4,37,7.3,4.5
U01892,Germany,Europe,Female,16,Retired,Oppo,iOS,8.5,1.8,2.1,1.6,3.7,8.5,77.2,19.3,19.2,245.7,339,170,Medium,Poor,4,61,5.8,5.2
U01893,USA,North America,Other,51,Self-employed,Samsung,Android,4.5,0.8,1.5,2.9,3.9,6.8,86.0,25.5,17.8,299.2,443,91,High,Good,5,38,5.3,3.6
U01894,Germany,Europe,Female,59,Student,Google Pixel,iOS,6.2,1.6,2.4,0.0,1.3,6.7,89.8,37.2,15.6,171.5,327,126,High,Poor,8,67,8.1,7.2
U01895,Brazil,South America,Other,57,Self-employed,Google Pixel,Android,5.8,2.8,1.0,1.1,1.8,6.1,82.7,29.9,39.6,112.2,71,161,Medium,Average,3,56,9.7,3.9
U01896,UK,Europe,Female,26,Self-employed,Xiaomi,iOS,4.1,1.2,2.7,2.0,1.5,5.7,90.5,13.4,26.1,67.3,318,137,Medium,Average,6,83,5.8,6.4
U01897,Germany,Europe,Other,33,Employee,Samsung,iOS,6.8,0.6,2.4,0.0,1.4,5.5,84.8,34.6,42.7,223.0,423,158,Low,Good,3,49,7.7,5.1
U01898,Pakistan,Asia,Male,55,Employee,Apple,iOS,4.4,0.7,0.2,2.4,3.4,6.0,88.1,22.9,43.0,224.1,146,139,Medium,Poor,8,69,2.5,8.6
U01899,Pakistan,Asia,Female,21,Student,Huawei,iOS,5.3,2.6,0.5,2.4,0.6,5.0,84.4,32.4,26.8,121.1,495,184,Medium,Good,3,44,8.4,6.8
U01900,Canada,North America,Other,25,Student,Huawei,iOS,9.1,3.9,1.8,1.7,2.6,7.7,95.7,32.0,14.5,150.7,56,117,High,Poor,1,28,6.1,7.7
U01901,Brazil,South America,Male,49,Retired,OnePlus,Android,3.6,2.2,2.4,2.3,1.2,9.0,91.1,24.8,19.5,135.6,263,77,Low,Poor,7,57,5.4,8.6
U01902,Australia,Oceania,Female,64,Self-employed,Huawei,iOS,4.1,1.1,2.5,0.7,2.4,5.0,73.8,39.4,25.5,250.2,418,122,Low,Poor,5,52,7.5,8.9
U01903,Canada,North America,Other,62,Unemployed,Vivo,iOS,3.7,1.0,0.3,1.2,4.0,8.3,87.1,28.7,26.2,205.5,453,82,Low,Good,2,56,6.2,8.1
U01904,UK,Europe,Male,17,Student,Xiaomi,iOS,6.0,1.1,2.6,0.9,1.2,5.9,81.6,39.0,8.8,249.3,413,158,Medium,Good,3,54,7.9,6.2
U01905,Canada,North America,Female,48,Retired,Samsung,Android,4.8,1.9,0.2,2.6,3.4,7.6,82.4,28.4,33.9,229.8,95,46,High,Good,3,55,9.1,13.3
U01906,India,Asia,Female,58,Student,Oppo,iOS,8.9,1.6,1.6,1.1,2.2,8.4,82.2,35.1,8.3,180.2,343,66,Low,Poor,2,16,2.2,9.5
U01907,Germany,Europe,Other,52,Retired,Google Pixel,iOS,8.7,4.1,2.0,2.3,2.5,6.5,85.8,39.0,17.7,63.2,244,125,High,Poor,6,26,7.6,4.0
U01908,India,Asia,Female,47,Unemployed,Apple,Android,8.2,0.7,0.8,1.5,3.8,6.6,81.7,29.2,24.2,33.1,296,145,High,Poor,3,23,4.5,7.0
U01909,Japan,Asia,Female,39,Self-employed,Oppo,iOS,6.6,0.9,2.1,2.5,3.3,7.7,78.5,17.9,28.5,291.0,430,147,Medium,Good,8,34,5.6,8.3
U01910,Australia,Oceania,Male,43,Retired,Samsung,Android,7.5,1.3,1.5,2.5,2.1,6.2,73.7,17.6,30.3,183.3,117,87,High,Average,3,27,4.5,7.3
U01911,Canada,North America,Female,39,Student,OnePlus,iOS,6.7,4.2,1.9,2.0,2.9,7.3,77.8,27.5,42.9,102.9,50,72,High,Good,8,47,6.5,8.7
U01912,Japan,Asia,Male,20,Student,Apple,iOS,9.8,2.4,2.7,1.5,2.6,5.2,99.9,14.4,38.2,58.9,420,157,High,Good,7,18,6.6,9.3
U01913,Japan,Asia,Other,35,Retired,Samsung,iOS,6.9,2.8,0.1,2.6,3.2,10.7,93.6,10.5,7.1,174.0,318,81,Low,Average,4,43,4.2,6.2
U01914,China,Asia,Other,40,Student,Google Pixel,iOS,8.3,3.2,1.5,2.0,3.3,9.0,90.6,28.5,43.4,272.2,270,117,High,Average,4,24,3.7,6.2
U01915,Australia,Oceania,Male,34,Student,Vivo,Android,4.9,3.6,1.2,3.0,0.9,7.9,77.9,11.5,47.3,147.7,158,45,High,Poor,5,68,8.4,9.2
U01916,Australia,Oceania,Other,58,Employee,Apple,Android,6.7,3.5,0.6,0.3,0.3,8.2,81.2,24.9,32.7,288.2,204,175,Low,Poor,8,51,8.3,5.5
U01917,Australia,Oceania,Male,64,Student,Samsung,Android,3.0,1.0,1.5,0.2,1.3,7.3,88.6,35.2,37.9,149.6,192,133,High,Good,5,76,5.5,8.1
U01918,Brazil,South America,Male,23,Student,Apple,Android,5.7,4.1,0.6,2.0,3.0,9.4,92.3,25.1,5.5,93.2,447,40,Medium,Good,5,55,7.7,6.1
U01919,Pakistan,Asia,Male,50,Self-employed,Apple,iOS,3.2,1.9,2.0,0.6,1.5,6.4,81.3,17.1,44.4,210.1,90,68,Medium,Average,5,80,4.1,5.4
U01920,Canada,North America,Male,61,Retired,Vivo,iOS,2.4,1.8,2.8,0.8,1.6,7.3,81.5,17.2,14.8,104.7,224,45,Low,Average,3,97,6.8,8.0
U01921,Australia,Oceania,Other,32,Unemployed,Apple,Android,5.1,0.8,1.0,1.5,0.2,9.9,72.6,17.9,21.5,130.1,408,130,High,Good,1,59,5.4,6.2
U01922,Japan,Asia,Male,22,Retired,Vivo,iOS,5.6,3.3,1.2,1.0,0.5,6.8,76.8,17.0,49.3,253.9,375,36,Medium,Average,3,53,6.0,6.8
U01923,India,Asia,Male,31,Self-employed,Vivo,Android,5.1,2.3,1.9,1.7,3.9,6.6,93.6,33.2,21.0,22.4,143,100,Medium,Poor,3,63,6.4,6.9
U01924,Germany,Europe,Male,31,Student,Google Pixel,iOS,5.1,3.7,1.0,2.7,2.2,5.9,84.0,33.6,9.6,236.7,337,129,Low,Poor,4,46,4.4,5.1
U01925,China,Asia,Female,28,Self-employed,Google Pixel,Android,7.7,3.6,0.8,2.5,1.7,7.3,75.3,20.5,16.1,84.0,273,200,Medium,Poor,8,48,4.3,5.9
U01926,Germany,Europe,Female,61,Student,Vivo,Android,7.7,3.6,0.4,1.7,1.1,9.7,85.8,19.7,40.6,269.6,219,108,Low,Poor,2,51,4.5,8.1
U01927,Brazil,South America,Other,17,Retired,Google Pixel,iOS,6.8,2.1,2.9,2.8,2.6,6.7,70.3,22.0,46.0,267.8,432,137,Low,Poor,6,44,5.2,4.5
U01928,Pakistan,Asia,Other,29,Unemployed,Vivo,Android,6.6,4.1,0.4,0.4,0.3,8.8,98.1,24.3,7.9,110.0,432,93,High,Good,5,50,8.2,5.9
U01929,Pakistan,Asia,Other,30,Retired,Apple,Android,7.8,0.7,0.2,0.0,2.3,8.7,88.9,11.5,18.1,258.4,188,197,Low,Good,6,25,5.7,6.5
U01930,USA,North America,Male,44,Unemployed,OnePlus,iOS,8.3,1.0,2.0,0.7,2.5,6.6,76.7,21.6,43.6,226.9,323,73,Medium,Good,2,17,6.7,4.8
U01931,UK,Europe,Male,50,Self-employed,Google Pixel,Android,4.5,2.4,2.3,0.5,0.5,7.4,78.1,38.6,38.7,25.4,412,98,High,Poor,1,61,3.0,5.8
U01932,India,Asia,Female,38,Self-employed,OnePlus,iOS,4.7,3.8,1.2,2.1,1.2,10.2,83.1,36.9,47.7,221.3,252,134,High,Average,8,69,8.3,6.1
U01933,Japan,Asia,Other,58,Student,Oppo,iOS,3.5,2.2,2.0,2.3,1.9,8.5,76.4,33.2,19.4,69.0,462,30,Low,Good,4,78,4.5,7.5
U01934,Canada,North America,Other,20,Self-employed,Huawei,Android,6.2,2.5,1.0,1.0,2.5,7.4,74.9,33.0,31.2,276.2,230,30,Medium,Good,3,49,6.8,7.1
U01935,Canada,North America,Other,63,Student,OnePlus,Android,8.7,3.3,0.2,2.5,0.2,7.5,74.1,18.3,33.5,293.4,263,170,Medium,Good,3,31,8.1,6.2
U01936,India,Asia,Other,42,Employee,Oppo,Android,2.0,2.1,1.0,2.4,3.7,6.5,92.8,23.2,27.7,55.0,215,129,Low,Poor,1,88,7.2,10.0
U01937,Germany,Europe,Male,31,Student,Google Pixel,iOS,7.6,4.2,2.8,2.2,0.2,8.6,96.2,29.7,19.0,72.4,342,75,High,Good,6,27,4.4,8.5
U01938,Germany,Europe,Male,22,Unemployed,Oppo,iOS,5.9,0.7,0.6,2.0,0.3,6.5,86.7,14.4,13.8,130.1,298,157,Low,Good,2,52,3.3,4.6
U01939,Germany,Europe,Male,33,Self-employed,Xiaomi,iOS,5.6,3.6,0.9,2.5,0.7,7.2,73.7,11.3,47.3,106.2,57,118,High,Average,5,58,5.6,7.8
U01940,Australia,Oceania,Female,33,Employee,Apple,iOS,6.0,3.4,0.9,2.3,0.3,8.2,85.7,13.7,18.2,92.4,436,170,Low,Good,3,34,5.2,7.9
U01941,Japan,Asia,Other,58,Self-employed,Oppo,Android,7.1,1.4,1.4,0.0,2.1,7.9,98.6,14.6,30.8,289.3,452,103,High,Poor,1,43,4.9,8.9
U01942,Japan,Asia,Other,27,Retired,Samsung,Android,1.6,1.3,1.9,1.7,1.9,6.9,72.9,33.9,12.9,52.1,285,35,High,Good,1,78,3.3,10.3
U01943,UK,Europe,Other,50,Retired,Samsung,Android,5.7,2.0,0.6,1.9,3.6,6.2,89.4,34.4,28.5,221.0,246,69,Low,Good,6,67,6.4,7.6
U01944,UK,Europe,Female,18,Unemployed,Oppo,Android,5.7,4.0,0.1,2.0,3.4,8.3,75.2,29.9,42.1,100.6,493,78,High,Poor,5,62,8.8,3.1
U01945,Brazil,South America,Female,55,Employee,Google Pixel,Android,4.9,3.5,1.7,2.3,0.3,7.0,84.6,19.7,43.2,218.2,66,126,Medium,Good,3,52,6.6,10.5
U01946,Canada,North America,Male,29,Student,Huawei,Android,6.1,3.2,0.8,0.1,0.3,9.0,98.7,20.4,44.1,288.7,120,48,Low,Poor,3,51,5.4,8.2
U01947,Canada,North America,Male,56,Retired,Xiaomi,iOS,6.8,3.2,1.7,2.6,2.4,5.5,87.2,23.2,25.8,287.2,266,79,High,Good,3,45,5.7,4.8
U01948,Canada,North America,Female,37,Retired,Samsung,iOS,4.4,1.4,1.0,2.6,2.0,9.9,77.2,21.5,9.8,273.1,321,148,High,Good,3,54,6.6,6.9
U01949,Germany,Europe,Male,21,Unemployed,Google Pixel,iOS,8.0,0.6,1.8,0.9,1.8,6.3,94.6,17.4,18.9,256.7,303,61,High,Poor,4,34,8.6,6.9
U01950,China,Asia,Male,64,Unemployed,Oppo,Android,3.3,2.2,1.4,2.5,0.7,4.5,76.6,19.4,40.5,124.3,347,174,Low,Good,7,69,3.2,5.7
U01951,Japan,Asia,Female,54,Self-employed,Xiaomi,Android,8.4,0.6,1.6,0.8,1.2,7.7,84.0,37.8,37.0,282.3,453,53,Low,Good,5,26,6.9,6.5
U01952,Pakistan,Asia,Male,35,Retired,Oppo,Android,5.0,1.5,1.3,1.9,1.2,5.8,72.4,31.3,25.7,175.8,439,44,Medium,Poor,2,48,8.0,6.8
U01953,India,Asia,Other,29,Self-employed,Google Pixel,Android,7.6,1.9,1.6,1.6,2.7,7.2,76.7,29.8,40.0,209.4,454,89,Medium,Average,1,40,6.5,7.0
U01954,UK,Europe,Female,27,Self-employed,Oppo,iOS,4.2,3.4,0.5,0.1,0.6,6.7,81.3,13.2,13.9,234.1,154,166,Medium,Poor,3,72,7.3,8.1
U01955,China,Asia,Male,29,Student,Vivo,iOS,5.5,2.4,2.2,0.6,3.2,8.7,82.9,13.8,10.4,66.2,409,36,Low,Average,5,67,3.3,5.1
U01956,China,Asia,Male,16,Employee,Google Pixel,iOS,7.2,2.7,2.1,1.9,3.3,6.2,95.1,27.7,33.5,278.1,315,127,Medium,Average,6,45,6.4,8.1
U01957,Pakistan,Asia,Male,17,Unemployed,Google Pixel,iOS,4.7,1.7,0.6,2.3,3.7,5.9,71.6,14.0,33.9,245.2,304,56,High,Poor,7,81,7.4,8.8
U01958,USA,North America,Male,27,Self-employed,Samsung,Android,5.5,3.8,1.7,2.9,3.2,7.5,91.0,11.8,9.8,239.8,205,130,High,Good,5,47,7.4,5.6
U01959,USA,North America,Female,40,Retired,Samsung,Android,8.7,0.8,1.8,1.9,3.3,7.9,78.7,39.4,24.8,102.9,367,115,Medium,Good,3,47,6.6,2.7
U01960,Germany,Europe,Female,19,Unemployed,Oppo,iOS,6.2,1.1,1.5,2.2,3.0,7.2,76.8,13.0,22.3,277.1,173,172,Low,Good,2,53,2.1,8.0
U01961,China,Asia,Other,42,Employee,Samsung,Android,4.4,4.4,1.5,0.5,2.7,6.4,92.7,12.2,43.3,252.2,328,83,Medium,Good,7,63,11.2,4.6
U01962,USA,North America,Male,29,Employee,Xiaomi,Android,8.0,2.3,1.6,2.3,1.4,8.8,92.5,23.3,22.0,113.3,462,130,High,Poor,5,29,4.9,7.8
U01963,Japan,Asia,Male,36,Student,Huawei,iOS,5.6,1.6,1.3,0.6,0.2,6.3,85.5,20.4,29.4,285.0,305,112,Medium,Good,7,70,5.9,5.4
U01964,India,Asia,Female,24,Self-employed,Huawei,iOS,7.3,1.7,1.1,1.8,0.7,9.5,93.1,27.3,17.1,160.3,125,98,Medium,Average,1,40,5.5,4.2
U01965,China,Asia,Male,42,Unemployed,OnePlus,iOS,3.6,4.0,1.0,2.5,1.5,7.9,77.6,37.3,9.1,284.0,185,91,Low,Poor,5,77,6.4,7.0
U01966,Japan,Asia,Male,39,Employee,Oppo,iOS,9.2,3.4,2.3,0.5,1.7,7.4,82.6,13.1,24.9,246.0,90,134,High,Average,4,24,4.8,3.5
U01967,Germany,Europe,Male,44,Self-employed,Xiaomi,iOS,9.0,3.4,0.2,1.6,3.1,7.9,72.8,10.4,41.7,219.4,462,55,High,Average,6,37,7.3,6.7
U01968,Japan,Asia,Other,43,Self-employed,Samsung,Android,5.9,3.7,2.4,0.5,0.9,8.2,78.0,34.6,41.5,158.7,349,129,High,Poor,6,64,8.4,7.6
U01969,Canada,North America,Female,28,Retired,Apple,Android,5.4,3.7,1.1,0.2,2.5,6.8,95.0,29.9,24.1,54.5,182,122,High,Average,6,56,5.5,7.9
U01970,Australia,Oceania,Female,27,Self-employed,Google Pixel,Android,7.3,0.6,0.6,1.8,0.6,6.2,96.5,15.6,28.5,163.4,164,196,Low,Average,2,51,2.7,9.0
U01971,Pakistan,Asia,Other,60,Self-employed,Xiaomi,iOS,5.7,1.0,1.9,1.7,3.6,8.6,96.4,14.5,8.7,102.5,458,165,High,Poor,6,68,8.0,10.2
U01972,Canada,North America,Other,65,Unemployed,Xiaomi,iOS,3.6,0.9,0.2,0.3,2.3,7.9,81.9,18.8,19.2,78.0,84,198,Low,Poor,4,56,3.3,6.2
U01973,India,Asia,Other,38,Unemployed,Google Pixel,iOS,4.6,1.1,0.5,0.8,1.0,7.6,79.3,27.3,6.3,127.0,230,49,Low,Good,6,65,7.2,4.1
U01974,Canada,North America,Female,15,Self-employed,Huawei,Android,6.0,3.6,0.2,2.9,1.7,7.5,79.4,39.2,47.1,199.7,460,83,High,Average,1,41,3.8,3.8
U01975,India,Asia,Female,16,Retired,Huawei,Android,6.2,4.3,0.6,0.2,2.6,5.2,95.5,38.6,39.5,75.9,397,152,High,Poor,3,59,6.4,4.6
U01976,USA,North America,Male,36,Employee,OnePlus,Android,2.1,2.6,2.3,0.7,1.6,9.8,98.5,32.8,30.8,82.2,211,88,Low,Poor,2,88,8.9,6.2
U01977,India,Asia,Other,45,Self-employed,Apple,iOS,4.9,0.6,1.6,0.7,0.3,8.0,91.9,24.9,40.8,205.9,217,199,Low,Good,3,63,4.2,9.2
U01978,Germany,Europe,Female,46,Retired,Apple,iOS,7.3,2.6,0.7,1.9,3.8,4.8,72.5,13.3,43.0,50.7,98,70,Low,Average,6,36,5.8,6.3
U01979,UK,Europe,Other,20,Employee,Huawei,Android,10.9,3.6,3.0,1.4,0.3,5.2,98.7,10.1,39.9,28.8,434,69,High,Poor,6,12,3.2,5.8
U01980,Japan,Asia,Female,64,Retired,Oppo,iOS,5.9,2.0,1.0,1.4,2.2,4.7,74.3,31.2,44.7,97.8,140,51,High,Average,6,43,7.1,5.6
U01981,Australia,Oceania,Other,25,Retired,Samsung,Android,3.3,1.2,2.5,1.5,0.3,7.9,92.0,36.8,12.3,223.2,145,139,High,Poor,6,70,9.2,6.3
U01982,India,Asia,Other,65,Unemployed,Google Pixel,Android,5.8,3.0,0.0,2.1,2.4,5.0,91.5,37.1,11.6,93.2,187,192,High,Poor,4,58,7.9,8.9
U01983,Brazil,South America,Female,43,Unemployed,Oppo,iOS,3.8,1.2,2.0,1.5,1.5,8.1,79.0,38.4,27.9,177.2,458,166,Medium,Good,6,58,6.3,7.9
U01984,USA,North America,Female,19,Retired,Oppo,iOS,5.1,1.6,1.2,2.2,0.4,8.4,92.7,13.3,46.2,97.4,63,130,Low,Good,5,62,4.0,7.4
U01985,Germany,Europe,Male,25,Retired,Apple,iOS,4.7,2.6,0.6,1.8,2.1,4.7,74.9,17.1,8.0,38.6,71,185,Medium,Good,4,77,3.7,9.3
U01986,Brazil,South America,Female,44,Unemployed,Google Pixel,iOS,4.3,3.2,2.2,1.8,1.1,6.4,85.3,17.6,45.6,234.6,57,31,High,Good,1,74,7.1,7.0
U01987,Germany,Europe,Male,45,Employee,Vivo,iOS,2.1,3.9,2.6,1.8,1.6,7.8,89.5,32.9,23.5,153.4,339,63,Medium,Average,5,74,7.5,7.7
U01988,China,Asia,Female,47,Student,Apple,Android,5.3,4.1,2.3,0.6,2.9,8.7,73.0,36.8,11.7,205.5,141,83,Low,Poor,6,59,8.7,8.1
U01989,Pakistan,Asia,Other,48,Employee,Xiaomi,iOS,4.6,1.8,3.0,1.8,2.8,7.1,85.8,33.1,38.8,204.0,92,94,Low,Average,3,78,6.0,7.1
U01990,Australia,Oceania,Female,50,Self-employed,Vivo,iOS,7.9,4.4,0.1,1.0,1.9,8.0,70.0,37.0,17.9,92.2,73,65,High,Poor,3,14,4.9,8.6
U01991,Japan,Asia,Other,52,Unemployed,Google Pixel,iOS,8.1,0.9,0.2,0.9,0.1,7.8,85.0,21.8,30.1,103.7,173,113,High,Good,6,41,1.8,6.6
U01992,China,Asia,Male,62,Employee,Google Pixel,iOS,7.1,4.0,2.1,2.1,0.2,5.3,73.3,34.4,15.5,119.6,442,181,High,Average,6,48,5.3,6.2
U01993,Japan,Asia,Other,31,Student,Samsung,iOS,4.5,3.2,2.2,1.1,3.1,8.3,77.2,30.8,37.8,291.2,378,181,Medium,Good,2,62,5.4,6.6
U01994,Germany,Europe,Other,55,Student,Apple,iOS,4.8,2.2,2.7,0.6,3.9,6.5,94.3,36.4,46.8,230.9,172,132,Low,Poor,4,51,5.4,9.8
U01995,Pakistan,Asia,Female,49,Self-employed,Xiaomi,iOS,7.5,3.6,1.7,2.4,0.3,7.0,88.6,17.4,45.6,50.8,133,179,Low,Average,4,38,8.3,4.0
U01996,Australia,Oceania,Other,43,Retired,Vivo,iOS,5.6,0.7,1.1,1.9,3.7,5.4,96.0,36.9,7.8,255.5,330,196,Medium,Poor,5,51,6.5,7.3
U01997,Germany,Europe,Other,55,Self-employed,Samsung,iOS,7.1,2.2,1.3,1.6,1.4,6.6,93.8,29.0,36.0,84.7,312,150,Medium,Poor,8,30,6.1,7.3
U01998,India,Asia,Male,48,Retired,Oppo,Android,7.3,1.3,1.0,2.8,1.1,5.9,74.7,39.8,18.6,210.5,54,143,Medium,Poor,10,54,6.6,3.9
U01999,Australia,Oceania,Other,57,Self-employed,Google Pixel,Android,6.9,4.3,3.0,0.3,3.3,6.8,81.5,27.8,21.9,132.3,404,90,Medium,Poor,8,29,6.5,4.7
U02000,UK,Europe,Male,45,Student,Xiaomi,Android,3.3,3.4,1.4,2.7,2.3,7.3,74.1,26.4,13.1,234.9,332,178,Medium,Good,5,73,5.8,7.6
U02001,USA,North America,Male,32,Student,Oppo,Android,2.1,3.0,0.2,2.5,0.7,4.6,99.4,21.3,32.7,41.8,289,47,Medium,Average,6,76,8.2,5.9
U02002,Germany,Europe,Female,63,Unemployed,Oppo,Android,7.8,4.4,1.4,1.7,3.3,6.9,76.6,35.8,31.6,223.1,52,74,Medium,Good,6,38,6.2,6.8
U02003,India,Asia,Other,65,Unemployed,Xiaomi,iOS,8.0,4.3,2.3,3.0,1.5,6.1,89.5,28.3,35.9,30.7,317,111,Low,Poor,1,36,7.0,6.5
U02004,Canada,North America,Male,52,Student,Huawei,iOS,7.0,2.1,2.7,1.6,2.7,6.9,72.8,29.0,44.6,69.9,261,57,Medium,Good,7,51,4.4,6.4
U02005,China,Asia,Female,22,Unemployed,Vivo,iOS,5.7,2.4,0.1,0.2,0.1,7.1,88.6,26.8,15.5,201.1,343,91,Low,Poor,1,53,5.3,8.2
U02006,UK,Europe,Female,26,Retired,Xiaomi,Android,7.0,2.5,2.2,0.9,3.9,8.5,90.5,21.2,9.4,70.8,83,152,High,Good,4,40,3.0,0.0
U02007,Pakistan,Asia,Other,54,Retired,Huawei,iOS,7.5,0.6,1.2,2.3,1.6,8.4,95.1,39.3,32.3,60.6,67,176,Medium,Good,5,26,8.4,7.8
U02008,Australia,Oceania,Other,47,Unemployed,Samsung,iOS,8.5,1.6,2.6,2.0,1.2,7.8,99.6,38.5,30.8,256.1,488,37,High,Average,5,35,4.9,3.9
U02009,Pakistan,Asia,Female,20,Self-employed,Apple,iOS,6.2,3.2,0.4,0.2,1.5,5.0,82.3,19.6,16.6,114.9,389,45,Medium,Good,2,50,5.3,4.7
U02010,USA,North America,Female,62,Retired,Oppo,iOS,5.7,1.9,1.0,2.8,1.7,7.4,90.7,28.1,11.3,283.1,89,75,Low,Good,3,58,5.2,6.7
U02011,Japan,Asia,Other,48,Retired,Samsung,iOS,3.9,1.9,1.9,0.0,3.9,5.1,75.1,29.8,37.2,68.1,420,135,High,Poor,5,61,4.6,6.0
